episode,tick,action_id,action_name,virality_at_action,reward_at_action
99,41,2,reiterate,0.0,1.5
99,43,2,reiterate,0.0,1.5
99,45,2,reiterate,0.0,1.5
99,47,2,reiterate,0.0,1.5
99,49,2,reiterate,0.0,1.5
99,51,2,reiterate,0.0,1.5
99,53,2,reiterate,0.0,1.5
99,55,2,reiterate,0.0,1.5
99,57,2,reiterate,0.0,1.5
99,59,2,reiterate,0.0,1.5
99,61,2,reiterate,0.0,1.5
99,63,2,reiterate,0.0,1.5
99,65,2,reiterate,0.0,1.5
99,67,2,reiterate,0.0,1.5
99,69,2,reiterate,0.0,1.5
99,71,2,reiterate,0.0,1.5
99,73,2,reiterate,0.0,1.5
99,75,2,reiterate,0.0,1.5
99,77,2,reiterate,0.0,1.5
99,79,2,reiterate,0.0,1.5
99,81,2,reiterate,0.0,1.5
99,83,2,reiterate,0.0,1.5
99,85,2,reiterate,0.0,1.5
99,87,2,reiterate,0.0,1.5
99,89,2,reiterate,0.0,1.5
99,91,2,reiterate,0.0,1.5
99,93,2,reiterate,0.0,1.5
99,95,2,reiterate,0.0,1.5
99,97,2,reiterate,0.0,1.5
99,99,2,reiterate,0.0,1.5
